Star spectrum at 1 AU. Created using PrepareStellarSpectrum() 
      WAVELENGTH        IRRADIANCE
          (m)               (W/m3)
*BEGIN_DATA
      5.8633250e-07      1.7594358e+04
      5.8641250e-07      1.5732495e+04
      5.8649250e-07      1.4011874e+04
      5.8657250e-07      1.2798698e+04
      5.8665250e-07      1.3128230e+04
      5.8673250e-07      1.4065107e+04
      5.8681250e-07      1.5276204e+04
      5.8689250e-07      1.4193849e+04
      5.8697250e-07      1.3952408e+04
      5.8705250e-07      1.3747973e+04
      5.8713250e-07      1.3053479e+04
      5.8721250e-07      1.2374827e+04
      5.8729250e-07      1.2397480e+04
      5.8737250e-07      1.0942262e+04
      5.8745250e-07      1.1307299e+04
      5.8753250e-07      9.2701779e+03
      5.8761250e-07      9.7066579e+03
      5.8769250e-07      9.5453229e+03
      5.8777250e-07      9.3454876e+03
